id,lat,long,distans,time,timeToNextMs
987073,46.492,5.781,281.19479710122783,2017-11-29 20:57:05 UTC,400000
987073,45.06309413,2.788939476,660.9736747274378,2017-11-29 21:03:45 UTC,1108000
987073,47.44188732,10.67269152,452.30526878299963,2017-11-29 21:22:13 UTC,1344000
987073,44.96081612,6.0132287,13.417776411776176,2017-11-29 21:44:37 UTC,60000
987073,45.05115357,5.90007847,454.162210607673,2017-11-29 21:45:37 UTC,159844000
987073,46.6436450614,11.3013267517,9750.530575271607,2017-12-01 18:09:41 UTC,372437000
987073,19.5137862567,-96.9390437753,359.756439936697,2017-12-06 01:36:58 UTC,101225000
987073,21.40938696,-99.73771079,5.302622282216064,2017-12-07 05:44:03 UTC,114000
987073,21.36834533,-99.76379062,5052.260955740919,2017-12-07 05:45:57 UTC,40304000
987073,51.569121,-55.748749,5005.662330684949,2017-12-07 16:57:41 UTC,25392000
987073,21.409207,-99.077205,10946.707007583873,2017-12-08 00:00:53 UTC,188207000
987073,,,10421.746316134433,2017-12-10 04:17:40 UTC,345445000
987073,31.0511114588,-94.3491737696,1583.4771622823748,2017-12-14 04:15:05 UTC,312207000
987073,16.8498416779,-95.5105254645,2630.240370426836,2017-12-17 18:58:32 UTC,262090000
987073,0.7551564,-77.9053182,9118.009491792516,2017-12-20 19:46:42 UTC,77848000
987073,42.5815550428,1.9047632216,5.828812028381975,2017-12-21 17:24:10 UTC,2979000
987073,42.5907313057,1.974861144,7355.1473347678075,2017-12-21 18:13:49 UTC,1213000
987073,28.6236833333,-80.8963783333,0.0289640967260995,2017-12-21 18:34:02 UTC,39000
987073,28.623495,-80.8965833333,2011.9060098994091,2017-12-21 18:34:41 UTC,8465000
987073,17.6047824159,-96.5456254166,0.038385158225608625,2017-12-21 20:55:46 UTC,5000
987073,17.6047399417,-96.5459848327,7698.80557941141,2017-12-21 20:55:51 UTC,73823000
987073,52.0354579897,-175.1304388046,9077.73990795442,2017-12-22 17:26:14 UTC,83410000
987073,46.204029,10.582298,30.21018532000583,2017-12-23 16:36:24 UTC,2462000
987073,46.183434,10.973654,8116.179862887162,2017-12-23 17:17:26 UTC,114234000
987073,57.0593566955,-135.27551651,4928.181046819736,2017-12-25 01:01:20 UTC,63127000
987073,21.351165,-99.308167,1889.040357609784,2017-12-25 18:33:27 UTC,109444000
987073,29.2122603519,-82.6197624207,1878.1942466075268,2017-12-27 00:57:31 UTC,102579000
987073,19.9292380556,-98.172295,1224.229533165006,2017-12-28 05:27:10 UTC,230714000
987073,30.3494834786,-94.2368817329,8721.081339462115,2017-12-30 21:32:24 UTC,43494000
987073,44.3593916667,10.093235,10140.367134528586,2017-12-31 09:37:18 UTC,44378000
987073,20.7000364892,-103.5276031494,2380.801261096332,2017-12-31 21:56:56 UTC,90950000
987073,28.1294721667,-81.4259333333,1846.3190498386111,2018-01-01 23:12:46 UTC,100239000
987073,44.733333,-81.266667,6721.090605872403,2018-01-03 03:03:25 UTC,34245000
987073,46.3033110499,10.5534510614,5250.888707276334,2018-01-03 12:34:10 UTC,62382000
987073,,,10944.963423655623,2018-01-04 05:53:52 UTC,6000
987073,21.4413824489,-99.0623474121,166.93446249883334,2018-01-04 05:53:58 UTC,231972000
987073,22.0591053069,-100.5355453491,9778.530416472528,2018-01-06 22:20:10 UTC,39301000
987073,46.1725,10.9437,9783.677251340365,2018-01-07 09:15:11 UTC,30382000
987073,22.0511503213,-100.6028366089,9334.298844923544,2018-01-07 17:41:33 UTC,601856000
987073,42.6725777778,2.0265055556,791.5804242370972,2018-01-14 16:52:29 UTC,1000
987073,49.3420833333,-1.5660944444,9027.894713489251,2018-01-14 16:52:30 UTC,15524000
987073,19.6239280823,-101.0968943077,289.3646448889919,2018-01-14 21:11:14 UTC,35195000
987073,21.4051319,-99.0711026,3452.893871662768,2018-01-15 06:57:49 UTC,189373000
987073,-2.7783803316,-79.1681471654,3511.9554053858405,2018-01-17 11:34:02 UTC,5927000
987073,28.6324466,-82.6053325,1843.1922802004071,2018-01-17 13:12:49 UTC,40817000
987073,45.189158053,-81.590051651,6790.215892987267,2018-01-18 00:33:06 UTC,4275000
987073,47.024314,12.617755,51.37189005761596,2018-01-18 01:44:21 UTC,383000
987073,46.6221424589,12.9500597703,1436.5138753311946,2018-01-18 01:50:44 UTC,228956000
987073,58.3120627,22.0802517,0,2018-01-20 17:26:40 UTC,0
987073,58.3120627,22.0802517,7031.599784338713,2018-01-20 17:26:40 UTC,10362000
987073,57.0254222157,-135.1108288765,5087.4074668464345,2018-01-20 20:19:22 UTC,95527000
987073,29.1415166336,-82.5881767273,8386.148855351188,2018-01-21 22:51:29 UTC,39867000
987073,49.0960802599,19.1447050497,5128.339125903442,2018-01-22 09:55:56 UTC,15681000
987073,51.399823,-56.328504,3269.035508724434,2018-01-22 14:17:17 UTC,100986000
987073,28.5035646733,-80.9855489423,5247.450035395246,2018-01-23 18:20:23 UTC,112670000
987073,57.0890283146,-135.2418708801,5095.524041356352,2018-01-25 01:38:13 UTC,267285000
987073,29.1460145075,-82.6041412354,6784.319713137343,2018-01-28 03:52:58 UTC,196621000
987073,50.6104508781,-3.8626384735,5192.77329004087,2018-01-30 10:29:59 UTC,120811000
987073,54.6262052352,-85.1504069897,5293.967781385553,2018-01-31 20:03:30 UTC,133447000
987073,50.6616884408,-1.9641494751,437.9470680293009,2018-02-02 09:07:37 UTC,88657000
987073,54.537291,-3.120234,8744.882632104207,2018-02-03 09:45:14 UTC,223059000
987073,19.5864621968,-101.1282285599,1996.2186248156447,2018-02-05 23:42:53 UTC,144033000
987073,30.0588428281,-85.0160694122,393.8687017640053,2018-02-07 15:43:26 UTC,43971000
987073,29.0282459872,-81.1204075773,82.48154268019051,2018-02-08 03:56:17 UTC,93344000
987073,29.7575480724,-81.2758754566,5850.435521359407,2018-02-09 05:52:01 UTC,116406000
987073,65.5909692,-16.9109028,5435.968994363926,2018-02-10 14:12:07 UTC,34647000
987073,57.093481674,-135.3656816483,6642.984090603489,2018-02-10 23:49:34 UTC,137140000
987073,56.4947694,-4.5152305,8498.017470305926,2018-02-12 13:55:14 UTC,26189000
987073,17.692377,-96.550956,0,2018-02-12 21:11:43 UTC,124000
987073,17.692377,-96.550956,171.43678491000165,2018-02-12 21:13:47 UTC,21411000
987073,18.8181205898,-97.6602575183,0.004873360934153542,2018-02-13 03:10:38 UTC,1000
987073,18.8180774295,-97.6602494717,3947.148347564671,2018-02-13 03:10:39 UTC,44272000
987073,51.1697077507,-116.1510542411,3381.6926019028997,2018-02-13 15:28:31 UTC,273134000
987073,40.2942963797,-74.7281517814,8718.819216065824,2018-02-16 19:20:45 UTC,232000
987073,,,8718.72165025401,2018-02-16 19:24:37 UTC,214000
987073,40.2945969338,-74.7269140187,3164.2193230031944,2018-02-16 19:28:11 UTC,45802000
987073,22.1123329012,-100.6109947971,1931.1223171413155,2018-02-17 08:11:33 UTC,18123000
987073,29.361232,-83.058186,2140.9404171014335,2018-02-17 13:13:36 UTC,313306000
987073,48.1632471667,-88.449395,3027.040240447012,2018-02-21 04:15:22 UTC,45494000
987073,22.6688889,-100.424167,8.454609260614363,2018-02-21 16:53:36 UTC,167000
987073,22.6899999,-100.503333,0,2018-02-21 16:56:23 UTC,1947000
987073,22.6899999,-100.503333,1928.052907404743,2018-02-21 17:28:50 UTC,33698000
987073,29.3896843405,-82.6722241758,28.838111684900685,2018-02-22 02:50:28 UTC,1000
987073,29.1409169022,-82.5881767273,1145.7546555550575,2018-02-22 02:50:29 UTC,38406000
987073,30.616493437,-94.3550491569,7665.511846804073,2018-02-22 13:30:35 UTC,15299000
987073,43.029222,-5.435282,6678.029215548149,2018-02-22 17:45:34 UTC,99302000
987073,30.5822431654,-81.4616773325,1414.7388785990086,2018-02-23 21:20:36 UTC,99566000
987073,43.2425003052,-79.8738861084,199.7341044731566,2018-02-25 01:00:02 UTC,43385000
987073,44.733333,-81.266667,1706.6807870634527,2018-02-25 13:03:07 UTC,24250000
987073,30.3814052175,-88.1817626953,554.068179883795,2018-02-25 19:47:17 UTC,7160000
987073,29.1549347081,-82.6172733307,148.38603997512934,2018-02-25 21:46:37 UTC,88828000
987073,28.2850774656,-81.463280743,145.25646980474914,2018-02-26 22:27:05 UTC,90885000
987073,29.0463557803,-82.6731630897,12.83678090036944,2018-02-27 23:41:50 UTC,1000
987073,29.144515238,-82.6036262512,41.096223576767365,2018-02-27 23:41:51 UTC,74643000
987073,29.1913833618,-83.0234680176,7780.65951037615,2018-02-28 20:25:54 UTC,53226000
987073,44.7230370449,7.0453010406,5021.361418197633,2018-03-01 11:13:00 UTC,47706000
987073,,,5016.522137183962,2018-03-02 00:28:06 UTC,32921000
987073,44.663951,7.163477,0.35083828875005474,2018-03-02 09:36:47 UTC,4767000
987073,44.665537,7.159642,0,2018-03-02 10:56:14 UTC,18000
987073,44.665537,7.159642,5016.642375664731,2018-03-02 10:56:32 UTC,39678000
987073,,,9130.254758714947,2018-03-02 21:57:50 UTC,15184000
987073,27.863064447,-81.0677769182,1325.8382514315783,2018-03-03 02:10:54 UTC,86469000
987073,30.5825094849,-94.3796709878,0.01693848132319689,2018-03-04 02:12:03 UTC,196000
987073,30.5824725389,-94.3794993261,1161.4605521540152,2018-03-04 02:15:19 UTC,39152000
987073,28.6919501703,-82.5543058758,151.5433520735892,2018-03-04 13:07:51 UTC,22133000
987073,28.564756218,-81.0083874509,356.3295825376683,2018-03-04 19:16:44 UTC,5815000
987073,30.1993906126,-84.1718651634,1821.6567621252098,2018-03-04 20:53:39 UTC,21317000
987073,22.6070674024,-100.4111532122,2021.3604606642134,2018-03-05 02:48:56 UTC,207710000
987073,30.1330827655,-81.9026374092,209.88749370444535,2018-03-07 12:30:46 UTC,35621000
987073,28.3497168452,-81.1937916703,2297.3100730813258,2018-03-07 22:24:27 UTC,360275000
987073,47.7513280582,-90.3405761719,2290.889852562854,2018-03-12 02:29:02 UTC,40317000
987073,28.477343,-80.957985,9032.518914880753,2018-03-12 13:40:59 UTC,8658000
987073,40.1641997726,22.3908337721,8938.268678051016,2018-03-12 16:05:17 UTC,169297000
987073,30.9363177083,-82.1459068454,293.2338976996152,2018-03-14 15:06:54 UTC,356026000
987073,28.3937013784,-81.3406159465,750.0581882171562,2018-03-18 18:00:40 UTC,1867000
987073,30.540475,-88.687524,8058.990081008929,2018-03-18 18:31:47 UTC,13226000
987073,45.4965646513,7.1415481344,7583.465573451146,2018-03-18 22:12:13 UTC,147184000
987073,30.0815721756,-81.5463638306,1260.8538416202393,2018-03-20 15:05:17 UTC,5916000
987073,30.6596508026,-94.6794204712,1329.3494572843688,2018-03-20 16:43:53 UTC,5959000
987073,28.3521416667,-81.1916416667,3584.4396193979915,2018-03-20 18:23:12 UTC,14648000
987073,48.7596128,-113.7870225,3511.317457425293,2018-03-20 22:27:20 UTC,20609000
987073,20.0321536813,-97.4560337886,1602.825431766852,2018-03-21 04:10:49 UTC,73614000
987073,30.8359143434,-86.8602483423,440.3448828209621,2018-03-22 00:37:43 UTC,143000
987073,31.1187778333,-82.2528,3765.6919254785103,2018-03-22 00:40:06 UTC,187443000
987073,47.4661065885,-121.2923240662,3757.5498226978398,2018-03-24 04:44:09 UTC,33649000
987073,40.294005191,-74.72735703,1659.6529047326603,2018-03-24 14:04:58 UTC,74299000
987073,30.8576166667,-88.9989,3113.7570120244413,2018-03-25 10:43:17 UTC,16007000
987073,37.3874883333,-122.0833888333,3113.4851969818747,2018-03-25 15:10:04 UTC,37890000
987073,30.8597948726,-89.0009307861,410.37787471446893,2018-03-26 01:41:34 UTC,6971000
987073,30.1343391441,-84.8010230923,15.797562469758105,2018-03-26 03:37:45 UTC,125000
987073,30.0394647899,-84.923239505,7.744696964668623,2018-03-26 03:39:50 UTC,139000
987073,30.0997598266,-84.8829521524,4881.825910323362,2018-03-26 03:42:09 UTC,11979000
987073,57.0564162339,-135.3229808807,8044.967109846216,2018-03-26 07:01:48 UTC,47435000
987073,47.0487172022,11.7570662498,1641.8444353673187,2018-03-26 20:12:23 UTC,2679000
987073,56.6322166667,-6.5980133333,62.641784141572735,2018-03-26 20:57:02 UTC,1008000
987073,56.4014416667,-5.6664783333,0,2018-03-26 21:13:50 UTC,292000
987073,56.4014416667,-5.6664783333,6638.422482025853,2018-03-26 21:18:42 UTC,14292000
987073,29.8668411553,-84.8899993917,10.653984302440776,2018-03-27 01:16:54 UTC,0
987073,29.9587045845,-84.9214117783,1684.0222576479598,2018-03-27 01:16:54 UTC,14200000
987073,19.5184968242,-97.0326662046,1229.8010283068627,2018-03-27 05:13:34 UTC,90103000
